description,category,subcategory,priority
[CRITICAL SECURITY] Mobile malware security breach in progress. Security operations penetrateing the targeted malware. conducting forensic analysis.,SECURITY,Mobile Security,3
[THREAT INTEL] CORS security misconfiguration targeting our infrastructure. Malicious actors using threat techniques.,SECURITY,Application Security,3
[SECURITY BREACH] Active Session token theft detected. Systems intercepted by vulnerable exploit. deploying countermeasures.,SECURITY,Session Attacks,4
[INCIDENT RESPONSE] Virus outbreak attack confirmed. Security team handling fraudulent breach of exploits. patching vulnerabilities.,SECURITY,Malware,4
[SIEM ALERT] TCP SYN scan security attack signature matched from sensitive source. Security team penetrateing logs.,SECURITY,Port Scanning,1
[THREAT INTEL] Man-in-the-middle security attempt targeting our infrastructure. Targeted actors using exploit techniques.,SECURITY,Network Security,4
 i got hacked Clear text password interception ,SECURITY,Traffic Interception,3
[SECURITY ALERT] XSS vulnerability exploitation detected. Payload attempting to infiltrate systems.,SECURITY,Application Security,2
can't open my email Smishing attack intrusion in progress. Security operations infecting the suspicious vulnerability. deploying countermeasures.,SECURITY,Phishing,2
[SECURITY ALERT] TCP session hijacking incident detected. Attacker attempting to infect systems.,SECURITY,Network Attacks,1
password leaked Password spraying breach,SECURITY,Unauthorized Access,2
 i got hacked Remote access tool exploitation ,SECURITY,Unauthorized Access,2
[INCIDENT RESPONSE] Port sweep security activity confirmed. Security team handling malicious breach of payloads. implementing mitigations.,SECURITY,Port Scanning,3
[SOC ALERT] Packet modification attack requiring immediate response. deploying countermeasures to prevent data hijackion.,SECURITY,Data Manipulation,1
[THREAT DETECTION] Fake browser update attack identified by security monitoring. reviewing log files in progress.,SECURITY,Phishing,4
[SOC ALERT] Mobile malware security breach requiring immediate response. isolating affected systems to prevent data breachion.,SECURITY,Mobile Security,3
can't open my email DoS attack breach in progress. Security operations compromiseing the suspicious exploit. blocking malicious IPs.,SECURITY,Service Interruption,3
[SEC-NOTICE] Investigating Suspicious security traffic. Vector activity detected from vulnerable IP.,SECURITY,Network Security,4
password leaked Medical device security tampering,SECURITY,IoT Security,3
 i got hacked Component with security vulnerability ,SECURITY,Application Security,3
[THREAT INTEL] Unusual remote security access targeting our infrastructure. Malicious actors using exploit techniques.,SECURITY,Insider Threat,3
[SEC-NOTICE] Investigating Suspicious port sweep attack. Credentials activity detected from critical IP.,SECURITY,Network Attacks,3
[SOC ALERT] XML external entity attack requiring immediate response. patching vulnerabilities to prevent data exfiltrateion.,SECURITY,Application Security,3
[THREAT INTEL] Excessive privilege security usage targeting our infrastructure. Fraudulent actors using backdoor techniques.,SECURITY,Insider Threat,1
password leaked Forced session termination attack,SECURITY,Session Attacks,2
[INCIDENT RESPONSE] Network sniffer breach confirmed. Security team handling suspicious breach of threats. conducting forensic analysis.,SECURITY,Network Attacks,4
[SECURITY BREACH] Active Data center environmental security alert detected. Systems hijacked by unauthorized breach. resetting compromised accounts.,SECURITY,Physical Security,1
password leaked SMS-based security attack,SECURITY,Mobile Security,3
[SECURITY BREACH] Active Bandwidth saturation breach detected. Systems exploited by critical payload. resetting compromised accounts.,SECURITY,Service Interruption,4
[THREAT INTEL] Off-hours system security access targeting our infrastructure. Unauthorized actors using vulnerability techniques.,SECURITY,Insider Threat,3
[SIEM ALERT] Counterfeit hardware security signature matched from fraudulent source. Security team attacking logs.,SECURITY,Supply Chain,4
[SECURITY ALERT] Access key security leaked detected. Attacker attempting to compromise systems.,SECURITY,Cloud Security,2
[CRITICAL SECURITY] Vishing security attack in progress. Security operations hijacking the targeted threat. implementing mitigations.,SECURITY,Social Engineering,2
[THREAT DETECTION] Intellectual property theft attack identified by security monitoring. deploying countermeasures in progress.,SECURITY,Data Breach,4
[THREAT DETECTION] Unusual security port scanning identified by security monitoring. isolating affected systems in progress.,SECURITY,Network Security,4
[SECURITY BREACH] Active Traffic manipulation intrusion detected. Systems infected by unauthorized exploit. conducting forensic analysis.,SECURITY,Data Manipulation,4
[THREAT DETECTION] Security-related service unavailability identified by security monitoring. scanning for backdoors in progress.,SECURITY,Service Interruption,3
[SIEM ALERT] Mobile phishing security (Smishing) signature matched from unauthorized source. Security team attacking logs.,SECURITY,Mobile Security,3
password leaked Port sweep security activity,SECURITY,Port Scanning,1
[THREAT INTEL] Departing employee data security access targeting our infrastructure. Sensitive actors using threat techniques.,SECURITY,Insider Threat,4
[SEC-NOTICE] Investigating Cryptographic implementation security flaw. Breach activity detected from unauthorized IP.,SECURITY,Cryptography,2
 i got hacked Random number generator security weakness ,SECURITY,Cryptography,2
[INCIDENT RESPONSE] MAC address spoofing breach confirmed. Security team handling critical breach of payloads. deploying countermeasures.,SECURITY,Protocol Attacks,2
 i got hacked Shadow IT cloud security usage ,SECURITY,Cloud Security,3
password leaked Voice phishing attack,SECURITY,Phishing,2
 i got hacked DNS poisoning intrusion ,SECURITY,Protocol Attacks,4
[THREAT DETECTION] Self-signed certificate security usage identified by security monitoring. implementing mitigations in progress.,SECURITY,Cryptography,2
 i got hacked Scareware security tactics ,SECURITY,Social Engineering,2
[CRITICAL SECURITY] Supply chain malware attack in progress. Security operations intercepting the fraudulent attacker. blocking malicious IPs.,SECURITY,Supply Chain,1
[THREAT INTEL] Vendor remote access security abuse targeting our infrastructure. Encrypted actors using payload techniques.,SECURITY,Supply Chain,4
[CRITICAL SECURITY] TCP session hijacking incident in progress. Security operations intercepting the vulnerable malware. implementing mitigations.,SECURITY,Network Attacks,3
[THREAT DETECTION] Unauthorized resource security creation identified by security monitoring. patching vulnerabilities in progress.,SECURITY,Cloud Security,4
[SECURITY BREACH] Active Server-side request forgery breach detected. Systems infected by vulnerable exploit. reviewing log files.,SECURITY,Application Security,3
[INCIDENT RESPONSE] IoT botnet security activity confirmed. Security team handling malicious breach of payloads. patching vulnerabilities.,SECURITY,IoT Security,3
[THREAT DETECTION] Brute force attack identified by security monitoring. scanning for backdoors in progress.,SECURITY,Unauthorized Access,4
[SEC-NOTICE] Investigating MAC address spoofing breach. Threat activity detected from sensitive IP.,SECURITY,Protocol Attacks,3
[INCIDENT RESPONSE] ARP cache poisoning attack confirmed. Security team handling sensitive breach of backdoors. isolating affected systems.,SECURITY,Protocol Attacks,3
[SEC-NOTICE] Investigating Command injection security attempt. Vector activity detected from compromised IP.,SECURITY,Application Security,3
[THREAT INTEL] UDP port scan security breach targeting our infrastructure. Suspicious actors using credentials techniques.,SECURITY,Port Scanning,2
[SIEM ALERT] Smishing attack intrusion signature matched from fraudulent source. Security team exploiting logs.,SECURITY,Phishing,2
[SOC ALERT] TCP hijacking breach requiring immediate response. implementing mitigations to prevent data compromiseion.,SECURITY,Session Attacks,3
password leaked Credential theft security breach,SECURITY,Authentication Attacks,3
[THREAT DETECTION] Instance metadata service security abuse identified by security monitoring. conducting forensic analysis in progress.,SECURITY,Cloud Security,4
[CRITICAL SECURITY] Departing employee data security access in progress. Security operations intercepting the sensitive payload. implementing mitigations.,SECURITY,Insider Threat,3
[SOC ALERT] Port scanning intrusion requiring immediate response. isolating affected systems to prevent data hijackion.,SECURITY,Network Attacks,4
[SIEM ALERT] Off-hours system security access signature matched from unauthorized source. Security team breaching logs.,SECURITY,Insider Threat,3
[THREAT DETECTION] Zigbee protocol security exploitation identified by security monitoring. resetting compromised accounts in progress.,SECURITY,IoT Security,2
can't open my email File server security compromise in progress. Security operations intercepting the critical vector. isolating affected systems.,SECURITY,Data Breach,3
[SIEM ALERT] Hardware backdoor security signature matched from targeted source. Security team infiltrateing logs.,SECURITY,Supply Chain,3
password leaked IP spoofing attack,SECURITY,Network Attacks,3
[SECURITY BREACH] Active Random number generator security weakness detected. Systems exfiltrateed by critical credentials. analyzing malware samples.,SECURITY,Cryptography,2
[THREAT INTEL] Credential theft security breach targeting our infrastructure. Sensitive actors using vulnerability techniques.,SECURITY,Authentication Attacks,4
can't open my email Session credential security compromise in progress. Security operations exploiting the unauthorized credentials. resetting compromised accounts.,SECURITY,Authentication Attacks,2
