ticket_id,description,category,subcategory,priority,created_timestamp,status,requester_type
SEC837700,hidden process detected - impacting customer data - reported by user,MALWARE,Rootkit,3,2025-02-05 23:24:48,Contained,Network Admin
SEC255063,suspicious activity - affecting 25 systems - reported by user,ACCESS_CONTROL,Authorization Bypass,2,2025-02-20 16:09:48,Open,Network Admin
SEC970943,suspicious activity - impacting financial data - reported by EDR,SPOOFING,MAC Spoofing,2,2025-02-05 22:07:48,In Progress,Security Engineer
SEC354087,potential compromise - affecting 59 systems - flagged by SIEM,MALWARE,Worm,3,2025-02-07 00:24:48,In Progress,Network Admin
SEC178395,security violation - compromising 2 user accounts - detected by IDS,HIJACKING,Click Hijacking,3,2025-01-22 10:45:48,Resolved,Security Tool
SEC435807,suspicious activity - affecting 16 systems - flagged by SIEM,ACCESS_CONTROL,Authorization Bypass,4,2025-02-13 04:10:48,Resolved,Security Engineer
SEC256729,SSL strip attack detected - affecting 46 systems - reported by EDR,HIJACKING,Network Hijacking,3,2025-02-07 16:23:48,In Progress,System Admin
SEC998482,vertical privilege escalation - degrading network performance - caught by firewall,ACCESS_CONTROL,Privilege Escalation,3,2025-02-06 03:21:48,Escalated,Network Admin
SEC593974,suspicious activity - impacting sensitive data - identified by threat hunting,ACCESS_CONTROL,MFA Compromise,4,2025-01-28 15:52:48,Open,Network Admin
SEC709438,unauthorized data exfiltration - compromising 32 user accounts - identified by SOC,MALWARE,Spyware,4,2025-01-21 16:12:48,Escalated,Security Engineer
SEC930448,suspicious activity - degrading network performance - flagged by SIEM,HIJACKING,Click Hijacking,3,2025-01-25 20:38:48,In Progress,System Admin
SEC447148,suspicious activity - degrading service performance - identified by threat hunting,HIJACKING,Click Hijacking,3,2025-02-17 21:55:48,Resolved,Security Tool
SEC861145,suspicious activity - compromising 7 user accounts - identified by SOC,HIJACKING,Browser Hijacking,4,2025-02-02 18:11:48,Resolved,Security Tool
SEC255169,potential compromise - compromising 13 user accounts - identified by threat hunting,HIJACKING,Browser Hijacking,4,2025-02-01 10:17:48,Open,Security Engineer
SEC731821,session replay attack - degrading application performance - reported by EDR - User Agent: Mozilla/2.0,HIJACKING,Session Hijacking,2,2025-02-12 23:15:48,Escalated,Network Admin
SEC430383,unauthorized account access - compromising 24 user accounts - detected by IDS,HIJACKING,Account Hijacking,4,2025-02-19 17:53:48,Resolved,Security Tool
SEC524630,security violation - impacting critical data - caught by firewall,ACCESS_CONTROL,Authorization Bypass,3,2025-01-30 22:53:48,In Progress,Security Tool
SEC224735,account takeover attempt - compromising 31 user accounts - detected by IDS,HIJACKING,Account Hijacking,4,2025-02-15 16:12:48,In Progress,Network Admin
SEC955508,suspicious activity - degrading network performance - reported by EDR,MALWARE,Keylogger,4,2025-02-16 01:53:48,Open,Security Tool
SEC492556,keystroke logging detected - degrading network performance - caught by firewall,MALWARE,Spyware,4,2025-01-22 10:47:48,In Progress,Network Admin
SEC852131,session token compromise - compromising 43 user accounts - discovered during audit - Session ID: 2a56cd542ce2d832,HIJACKING,Session Hijacking,4,2025-01-23 08:39:48,Contained,Security Engineer
SEC815942,ransom note detected - degrading application performance - discovered during audit - Encrypted Files: 3849,MALWARE,Ransomware,4,2025-01-22 19:40:48,Open,Security Engineer
SEC825317,security violation - affecting 77 systems - identified by SOC,ACCESS_CONTROL,Access Bypass,3,2025-01-30 18:53:48,Resolved,System Admin
SEC195457,unauthorized session usage - degrading system performance - discovered during audit - Cookie Length: 82,HIJACKING,Session Hijacking,3,2025-02-11 04:05:48,In Progress,Security Tool
SEC744498,malicious DNS redirection - compromising 21 user accounts - detected by IDS,SPOOFING,DNS Spoofing,3,2025-02-02 18:18:48,Escalated,SOC Analyst
SEC348233,admin rights abuse - impacting critical data - identified by threat hunting,ACCESS_CONTROL,Privilege Escalation,3,2025-01-28 15:45:48,In Progress,SOC Analyst
SEC131661,session token compromise - impacting customer data - caught by firewall,HIJACKING,Session Hijacking,3,2025-02-17 15:55:48,Contained,Network Admin
SEC473773,suspicious activity - affecting 26 systems - discovered during audit,ACCESS_CONTROL,Authorization Bypass,2,2025-01-25 14:02:48,Contained,Security Tool
SEC729915,service account compromise - affecting 64 systems - caught by firewall,ACCESS_CONTROL,Privilege Escalation,4,2025-02-03 21:08:48,Resolved,SOC Analyst
SEC201749,direct object reference - affecting 37 systems - flagged by SIEM,ACCESS_CONTROL,Authentication Bypass,3,2025-01-29 16:14:48,Open,SOC Analyst
SEC108889,suspicious activity - degrading system performance - identified by SOC,HIJACKING,Browser Hijacking,2,2025-02-17 19:41:48,Open,Security Engineer
SEC596077,security violation - degrading network performance - identified by SOC,SPOOFING,DHCP Spoofing,4,2025-02-11 12:13:48,Open,Security Tool
SEC391949,forced browsing detected - degrading application performance - discovered during audit,ACCESS_CONTROL,Authentication Bypass,3,2025-02-01 03:01:48,Contained,System Admin
SEC445649,session replay attack - degrading application performance - discovered during audit - Cookie Length: 122,HIJACKING,Session Hijacking,4,2025-02-13 11:29:48,Resolved,Security Engineer
SEC827739,mass file extension change - degrading application performance - caught by firewall - Bitcoin Address: 1ebfe59d4c49b2ae7884a7f7d3625e516375e1db,MALWARE,Ransomware,4,2025-02-05 17:23:48,Resolved,SOC Analyst
SEC294554,kernel modification attempt - compromising 17 user accounts - reported by user,MALWARE,Rootkit,4,2025-02-03 20:18:48,Resolved,Security Engineer
SEC238430,potential compromise - compromising 2 user accounts - flagged by SIEM,ACCESS_CONTROL,MFA Compromise,3,2025-02-07 19:16:48,Contained,System Admin
SEC744138,potential compromise - impacting financial data - detected by IDS,MALWARE,Keylogger,3,2025-01-31 08:24:48,Escalated,SOC Analyst
SEC318966,fake DNS records detected - impacting financial data - identified by threat hunting,SPOOFING,DNS Spoofing,4,2025-02-16 23:39:48,Escalated,SOC Analyst
SEC383982,security violation - degrading application performance - reported by EDR,ACCESS_CONTROL,MFA Compromise,4,2025-01-28 06:42:48,Escalated,Network Admin
SEC776117,potential compromise - degrading service performance - discovered during audit,MALWARE,Cryptominer,3,2025-02-17 15:44:48,Open,Security Engineer
SEC177458,forced browsing detected - impacting critical data - discovered during audit,ACCESS_CONTROL,Authentication Bypass,4,2025-01-30 22:27:48,Open,Security Tool
SEC497598,suspicious activity - compromising 23 user accounts - reported by user,MALWARE,Trojan,4,2025-02-02 11:44:48,In Progress,System Admin
SEC854211,DNS cache poisoning attempt - compromising 2 user accounts - flagged by SIEM,SPOOFING,DNS Spoofing,3,2025-02-20 15:50:48,Open,Security Tool
SEC988578,security violation - compromising 45 user accounts - reported by EDR,MALWARE,Adware,3,2025-01-22 03:26:48,In Progress,Network Admin
SEC691418,security violation - impacting financial data - discovered during audit,HIJACKING,Click Hijacking,2,2025-02-15 15:39:48,Open,Security Engineer
SEC695238,hidden file system activity - impacting financial data - detected by IDS,MALWARE,Rootkit,3,2025-02-10 07:56:48,Open,Network Admin
SEC411639,suspicious activity - degrading service performance - discovered during audit,ACCESS_CONTROL,Access Bypass,4,2025-01-26 13:18:48,Escalated,Security Engineer
SEC740960,unauthorized data collection - affecting 67 systems - identified by SOC,MALWARE,Spyware,4,2025-02-15 08:23:48,Resolved,Security Tool
SEC401112,suspicious password reset - compromising 15 user accounts - discovered during audit,HIJACKING,Account Hijacking,4,2025-01-25 05:20:48,In Progress,SOC Analyst
SEC199993,suspicious activity - degrading service performance - identified by SOC,ACCESS_CONTROL,MFA Compromise,4,2025-01-22 05:27:48,In Progress,System Admin
SEC212880,rootkit persistence mechanism - affecting 89 systems - reported by EDR,MALWARE,Rootkit,4,2025-02-12 08:13:48,Open,Security Engineer
SEC934827,unauthorized account access - impacting critical data - reported by EDR,HIJACKING,Account Hijacking,3,2025-02-12 20:57:48,Resolved,Security Engineer
SEC767984,potential compromise - degrading service performance - identified by threat hunting,SPOOFING,GPS Spoofing,3,2025-02-19 06:27:48,In Progress,Security Engineer
SEC773732,account takeover attempt - degrading service performance - flagged by SIEM,HIJACKING,Account Hijacking,4,2025-02-03 15:21:48,Escalated,Security Tool
SEC377566,potential compromise - degrading system performance - flagged by SIEM,MALWARE,Worm,4,2025-02-02 22:17:48,Open,Network Admin
SEC194267,session token compromise - degrading service performance - identified by SOC - Cookie Length: 112,HIJACKING,Session Hijacking,4,2025-02-17 18:50:48,Contained,SOC Analyst
SEC863670,suspicious activity - compromising 13 user accounts - identified by threat hunting,SPOOFING,MAC Spoofing,2,2025-02-12 19:28:48,In Progress,Security Engineer
SEC591957,suspicious activity - degrading network performance - flagged by SIEM,HIJACKING,Browser Hijacking,4,2025-01-31 08:16:48,Open,Security Tool
SEC547356,vertical privilege escalation - impacting financial data - discovered during audit,ACCESS_CONTROL,Privilege Escalation,4,2025-02-13 15:46:48,Open,Security Engineer
SEC665022,suspicious activity - compromising 29 user accounts - detected by IDS,SPOOFING,MAC Spoofing,4,2025-01-23 07:05:48,In Progress,System Admin
SEC269599,security violation - affecting 62 systems - identified by threat hunting,HIJACKING,Browser Hijacking,4,2025-02-13 09:18:48,In Progress,Network Admin
SEC654181,SSL strip attack detected - impacting critical data - detected by IDS,HIJACKING,Network Hijacking,4,2025-02-11 04:21:48,Resolved,SOC Analyst
SEC178121,potential compromise - impacting sensitive data - identified by SOC,ACCESS_CONTROL,Access Bypass,4,2025-02-17 12:35:48,Resolved,Security Tool
SEC184917,session token compromise - compromising 22 user accounts - flagged by SIEM - Session ID: d8ef3a07ca4d4c34,HIJACKING,Session Hijacking,4,2025-01-22 20:56:48,Resolved,SOC Analyst
SEC744168,suspicious activity - impacting customer data - reported by user,SPOOFING,GPS Spoofing,2,2025-02-10 13:00:48,Open,Network Admin
SEC770238,gratuitous ARP detected - affecting 63 systems - identified by threat hunting,SPOOFING,ARP Spoofing,4,2025-02-19 03:36:48,In Progress,SOC Analyst
SEC686342,unauthorized data collection - impacting financial data - identified by SOC,MALWARE,Spyware,4,2025-02-11 23:58:48,Contained,System Admin
SEC835347,suspicious driver loading - degrading application performance - identified by SOC,MALWARE,Rootkit,4,2025-02-19 00:01:48,Contained,Security Engineer
SEC545238,suspicious activity - impacting customer data - reported by user,HIJACKING,Browser Hijacking,4,2025-02-03 00:00:48,Resolved,Network Admin
SEC129851,suspicious activity - affecting 25 systems - identified by SOC,HIJACKING,Browser Hijacking,4,2025-02-16 11:23:48,Contained,System Admin
SEC384581,cookie theft detected - degrading service performance - caught by firewall - Session ID: 10fad564b890c774,HIJACKING,Session Hijacking,4,2025-02-16 08:31:48,Contained,System Admin
SEC414891,potential compromise - impacting critical data - caught by firewall,ACCESS_CONTROL,Access Bypass,3,2025-02-19 10:34:48,Escalated,Security Engineer
SEC927818,security violation - affecting 18 systems - reported by user,MALWARE,Cryptominer,4,2025-02-09 15:42:48,Resolved,Network Admin
SEC236083,security violation - affecting 66 systems - flagged by SIEM,ACCESS_CONTROL,MFA Compromise,4,2025-02-08 13:10:48,Contained,Network Admin
SEC141735,authentication token manipulation - affecting 57 systems - reported by EDR,ACCESS_CONTROL,Authentication Bypass,4,2025-01-27 15:43:48,In Progress,Network Admin
SEC721477,unauthorized gateway change - compromising 16 user accounts - flagged by SIEM,HIJACKING,Network Hijacking,4,2025-02-19 13:36:48,Escalated,Security Tool
SEC542638,security violation - degrading network performance - reported by user,MALWARE,Trojan,4,2025-01-25 23:24:48,Escalated,SOC Analyst
SEC543772,suspicious activity - degrading service performance - identified by SOC,SPOOFING,GPS Spoofing,4,2025-01-26 19:24:48,In Progress,Security Engineer
SEC191086,suspicious activity - degrading service performance - detected by IDS,SPOOFING,GPS Spoofing,1,2025-02-11 16:23:48,Resolved,Security Engineer
SEC129032,credential harvesting attempt - compromising 49 user accounts - discovered during audit,MALWARE,Spyware,4,2025-01-27 22:06:48,In Progress,System Admin
SEC868593,security violation - compromising 48 user accounts - caught by firewall,MALWARE,Trojan,4,2025-02-06 10:02:48,In Progress,Security Engineer
SEC494068,suspicious activity - compromising 2 user accounts - discovered during audit,MALWARE,Keylogger,3,2025-02-09 01:23:48,Resolved,System Admin
SEC280866,security violation - compromising 18 user accounts - caught by firewall,MALWARE,Keylogger,4,2025-02-03 18:13:48,Escalated,SOC Analyst
SEC624825,potential compromise - compromising 11 user accounts - identified by threat hunting,SPOOFING,MAC Spoofing,1,2025-02-09 05:50:48,Contained,Security Tool
SEC128247,suspicious activity - impacting financial data - detected by IDS,MALWARE,Cryptominer,3,2025-02-03 23:14:48,Contained,Security Tool
SEC163555,rogue DHCP server - affecting 55 systems - reported by EDR,HIJACKING,Network Hijacking,4,2025-02-02 10:08:48,Contained,Security Tool
SEC139510,suspicious activity - degrading service performance - identified by threat hunting,HIJACKING,Click Hijacking,4,2025-02-10 02:23:48,Contained,Security Engineer
SEC444890,suspicious activity - affecting 28 systems - discovered during audit,SPOOFING,GPS Spoofing,3,2025-02-02 15:22:48,Contained,Security Tool
SEC820931,potential compromise - impacting financial data - flagged by SIEM,MALWARE,Worm,4,2025-02-05 12:53:48,Open,Security Engineer
SEC387921,suspicious activity - degrading network performance - reported by EDR,MALWARE,Worm,4,2025-02-05 08:47:48,Open,System Admin
SEC142628,credential harvesting attempt - affecting 40 systems - identified by SOC,MALWARE,Spyware,4,2025-02-05 00:34:48,Contained,Network Admin
SEC961752,protocol downgrade attempt - affecting 62 systems - flagged by SIEM,HIJACKING,Network Hijacking,2,2025-02-19 04:17:48,Open,SOC Analyst
SEC113758,vertical privilege escalation - degrading application performance - flagged by SIEM,ACCESS_CONTROL,Privilege Escalation,3,2025-01-22 21:03:48,Open,SOC Analyst
SEC153662,potential compromise - impacting sensitive data - flagged by SIEM,MALWARE,Trojan,4,2025-01-21 16:32:48,Escalated,Security Engineer
