description,category,subcategory,priority
Database restore failed: transaction logs missing - database metrics showing anomalies,DATABASE,Backup & Recovery,2
Error log truncation: performance counters reset - issue reproducible in all database environments,DATABASE,Monitoring & Logging,3
DATABASE ALERT: Character set mismatch - settings lost after restart - error rate spiking in DB monitoring,DATABASE,Configuration,4
PRODUCTION DATABASE DOWN: Audit failure ! can't process customer orders in database,DATABASE,Monitoring & Logging,4
Failed stored procedure: partition operation failed - rebooted database server,DATABASE,Schema Management,1
DATABASE ALERT: Corrupt backup file ! multiple teams blocked from data access,DATABASE,Backup & Recovery,1
Time-critical alert: Schema version conflict ! all data access blocked - DDL operation blocked by locks,DATABASE,Schema Management,4
Missing required fields - issue reproducible in all database environments ! customer data unavailable,DATABASE,Data Integrity,2
IMMEDIATE ACTION REQUIRED: Database Character set mismatch - connection string rejected - started after recent schema update,DATABASE,Configuration,3
Backup validation failed (tried different connection methods) . transaction logs missing . multiple clients affected by database outage,DATABASE,Backup & Recovery,2
Production DB blocked by Query timeout - index not being used - getting ORA-errors,DATABASE,Performance,2
CRITICAL: Database error in Permission denied error - grant operations failing - multiple users reporting same database problem,DATABASE,User Access,3
CRITICAL: Database error in Differential backup corrupted - can't restore from backup set - error rate spiking in DB monitoring,DATABASE,Backup & Recovery,3
Trigger execution failure: stored procedure compilation errors - critical business processes blocked by DB issue,DATABASE,Schema Management,1
Time sensitive: Recovery missing logs - entire company database access affected - backup job failing every night,DATABASE,Backup & Recovery,2
Replication stopped (started after morning maintenance) . replication topology broken . preventing order processing in database,DATABASE,Replication,1
Time sensitive: Datafile autoextend failed - reports not generating - autoextend failed due to disk full,DATABASE,Capacity,3
Failed login attempts (checked database logs) ; exceeding resource quotas - database-dependent services down,DATABASE,User Access,2
RMAN error: transaction logs missing - critical business processes blocked by DB issue,DATABASE,Backup & Recovery,3
Database restore failed - all retry attempts to database failed ! entire company database access affected,DATABASE,Backup & Recovery,3
MAJOR DATABASE INCIDENT: Trigger execution failure - materialized view refresh hanging - getting ORA-errors,DATABASE,Schema Management,3
Time sensitive: High I/O wait - database-dependent services down - query plans suddenly inefficient,DATABASE,Performance,2
Important: Problems with database Permission denied error ! impacting all database-dependent services,DATABASE,User Access,3
Health check reporting errors ! rebooted database server - multiple clients affected by database outage,DATABASE,Monitoring & Logging,3
Time sensitive: Query memory exceeded - database-dependent services down - max file size reached,DATABASE,Capacity,2
Publication/subscription error ! issue reproducible in all database environments - critical business processes blocked by DB issue,DATABASE,Replication,4
Log rotation failure (all retry attempts to database failed) . diagnostic pack not functioning . critical business processes blocked by DB issue,DATABASE,Monitoring & Logging,2
CRITICAL DB ALERT: Orphaned records found !!! reports not generating,DATABASE,Data Integrity,3
Performance metrics missing (error code in logs) . deadlock detector not working . all data access blocked,DATABASE,Monitoring & Logging,2
Permission denied error (database metrics showing anomalies) . login failures for all users . all queries failing,DATABASE,User Access,1
Production DB blocked by Database timeout ! multiple clients affected by database outage,DATABASE,Availability,1
Log write delays: massive I/O wait times - transactions not processing,DATABASE,Performance,1
Time-critical alert: Failed stored procedure ! can't process customer orders in database - trigger causing exceptions,DATABASE,Schema Management,3
Invalid credentials - memory usage growing exponentially on DB server ! can't process customer orders in database,DATABASE,User Access,3
Transaction log backup failed: backup job failing every night - logs showing cascade of database failures,DATABASE,Backup & Recovery,1
Referential integrity failure (tried different connection methods) . records missing primary keys . revenue-generating database down,DATABASE,Data Integrity,1
Instance not responding: socket connection refused - logs showing cascade of database failures,DATABASE,Availability,1
URGENT - Database Customer Impact: Failed login attempts !!! transactions not processing,DATABASE,User Access,3
Master-slave desync: replication process terminated - all attempts to connect fail,DATABASE,Replication,2
Time sensitive DB issue: Audit failure - no monitoring data available - issue reproducible in all database environments,DATABASE,Monitoring & Logging,1
Missing required fields - started after recent schema update ! business intelligence platform affected,DATABASE,Data Integrity,2
Database error preventing work Missing required fields !!! revenue-generating database down,DATABASE,Data Integrity,2
Immediate database assistance needed: Data sync conflict !!! entire company database access affected,DATABASE,Replication,4
Foreign key violation: constraint violations - can't process customer orders in database,DATABASE,Data Integrity,2
PRODUCTION DATABASE DOWN: Schema change failed - sequence exhausted available values - memory usage growing exponentially on DB server,DATABASE,Schema Management,1
Time sensitive: Datafile autoextend failed - business intelligence platform affected - autoextend failed due to disk full,DATABASE,Capacity,1
