ticket_id,description,category,subcategory,priority,status,created_timestamp,resolved_timestamp,requester_type,resolution_hours
INC103698,Incident: degradation with Switch reported from Building B,NETWORK,Switch,2,Resolved,2025-02-04 15:14:49,2025-02-07 08:53:08,Employee,65.63869794503742
INC211042,IP spoofing attempt in Vulnerability system affecting core services at HQ Building,SECURITY,Vulnerability,1,Workaround Provided,2024-12-18 15:03:46,2024-12-28 12:52:56,Manager,237.81959790712733
INC346137,"Distribution Center, Ground Floor - Load Balancer: persistent degradation - impacting 1 servers (intermittently throughout the day) - Error code: ERR5970",NETWORK,Load Balancer,1,In Progress,2024-12-20 09:49:44,,External,
INC849898,[Facilities] critical operations affected by Gateway error (following maintenance),NETWORK,Gateway,2,Workaround Provided,2025-02-09 10:19:35,2025-02-11 11:42:13,Employee,49.37737698538953
INC807649,"[Building B, Operations Center] Product Management reports Hybrid Cloud outage for 10 users in Product Management",CLOUD,Hybrid Cloud,4,Resolved,2024-08-25 09:58:03,2024-08-25 17:35:22,Employee,7.622076453936992
INC488078,Sales Satellite Office: team operations experiencing Router minor outage - Error code: E5403,NETWORK,Router,2,Escalated,2025-01-02 13:03:05,,Employee,
INC526861,"Service alert: Operating System resource leaks detected, impacting team operations",SOFTWARE,Operating System,2,Resolved,2025-02-03 09:11:03,2025-02-07 12:00:10,Contractor,98.81864013698686
INC337044,Research reporting Custom Software degraded degradation affecting department operations,SOFTWARE,Custom Software,3,Open,2025-02-15 18:10:53,,Employee,
INC982936,"Customer Support R&D Lab, Operations Center: multiple endpoints experiencing AV Equipment persistent remote control malfunction",HARDWARE,AV Equipment,3,Resolved,2025-02-15 13:28:39,2025-02-16 18:59:24,Manager,29.51277690039586
INC638463,"issue in GCP system impacting 1 user at Manufacturing Plant, Executive Floor",CLOUD,GCP,2,Resolved,2025-01-21 10:14:44,2025-01-25 09:51:54,Employee,95.61963665573643
INC391023,"App Service down in Azure system hindering multiple servers at Warehouse, Ground Floor",CLOUD,Azure,3,Resolved,2024-12-28 11:58:09,2024-12-29 17:27:02,Contractor,29.481520249410043
INC859483,Customer Support reporting Enterprise Software problem affecting 1 devices,SOFTWARE,Enterprise Software,2,Resolved,2025-01-15 07:55:55,2025-01-17 15:04:17,Employee,55.139562961739
INC165883,Operations reporting WiFi persistent channel congestion causing problems for customer-facing services,NETWORK,WiFi,1,Not Reproducible,2024-11-23 18:43:16,2024-12-02 18:00:17,Employee,215.2838777180093
INC723669,"Service alert: LAN persistent connection lost detected, impacting multiple users in Security",NETWORK,LAN,3,Resolved,2025-02-05 15:25:19,2025-02-05 19:57:21,VIP,4.53398348960355
INC146398,"FSMO role unavailable in Directory Services system affecting 2 users in Security at Branch Office, Executive Floor",IDENTITY,Directory Services,1,Resolved,2025-01-31 11:20:41,2025-02-05 23:39:20,Contractor,132.310969410361
INC555478,"minor cache battery in Storage system affecting several endpoints at Regional HQ, 1st Floor",HARDWARE,Storage,4,Resolved,2025-02-13 16:02:18,2025-02-13 22:52:11,External,6.831604767048989
INC406961,"Storage error escalated by several users in Finance in HQ Building, Mezzanine",DATA,Storage,3,Workaround Provided,2024-11-28 16:22:01,2024-11-30 01:49:59,Contractor,33.46632579229302
INC179731,[HR] department operations affected by Enterprise Software outage,SOFTWARE,Enterprise Software,3,Workaround Provided,2025-02-03 12:34:46,2025-02-04 05:12:42,VIP,16.632448270031112
INC285157,"Incident: issue with Authorization flagged from Manufacturing Plant, Executive Floor - Vendor ticket: T40640",IDENTITY,Authorization,2,Resolved,2024-08-25 09:54:56,2024-08-28 11:05:57,Employee,73.18383715027886
INC622523,"Incident: connectivity issues with IoT Device identified from Manufacturing Plant, Training Room",HARDWARE,IoT Device,1,Resolved,2025-01-26 11:21:04,2025-02-04 21:01:48,Contractor,225.6791350959476
INC603614,[Manufacturing] several terminals affected by Printer doesn't print,HARDWARE,Printer,3,Closed,2025-01-07 14:26:10,2025-01-08 13:02:07,VIP,22.59918888098513
INC196719,"intermittent API errors in Cloud Service system affecting 2 users in Manufacturing at Regional HQ, IT Floor (gradual degradation)",SOFTWARE,Cloud Service,3,Workaround Provided,2025-02-13 12:06:59,2025-02-13 17:31:03,External,5.401160943177451
INC632947,[Development] team operations affected by MFA bypass code problems - Vendor ticket: CASE13527,IDENTITY,MFA,2,Resolved,2024-08-25 11:00:09,2024-08-26 14:43:46,Manager,27.727068772453112
INC582592,[Engineering] customer-facing services affected by Server disk errors (sudden onset),HARDWARE,Server,2,Resolved,2024-11-10 15:27:50,2024-11-14 11:09:24,External,91.69301558540431
INC553749,"degraded screen cracked in Mobile Device system affecting 2 users at Warehouse, 2nd Floor",HARDWARE,Mobile Device,3,Resolved,2024-12-16 01:23:09,2024-12-17 11:53:54,Employee,34.51271037685847
INC517706,[Customer Site] Procurement reports Application plugin failure for business services,SOFTWARE,Application,4,Not Reproducible,2024-12-20 11:15:11,2024-12-20 15:56:49,Contractor,4.694043716193016
INC330830,Policy Violation incident - error - Field Location - Affecting: 1 devices,SECURITY,Policy Violation,4,Workaround Provided,2025-01-16 09:26:59,2025-01-16 20:45:01,Employee,11.300711471291224
INC613580,Compliance reporting Printer minor touchscreen unresponsive preventing access for multiple workstations,HARDWARE,Printer,2,Workaround Provided,2024-12-21 09:01:48,2024-12-26 06:32:33,External,117.51256331965264
INC131372,[HR] team operations affected by Malware trojan infection,SECURITY,Malware,4,Resolved,2025-02-11 12:43:05,2025-02-11 22:38:40,VIP,9.926531427661208
INC240103,Compliance reporting Server temperature alarm preventing access for core services,HARDWARE,Server,3,Resolved,2025-02-17 09:40:05,2025-02-18 05:05:18,Employee,19.420465714718027
INC226396,Incident: error with Policy Violation reported from Branch Office,SECURITY,Policy Violation,3,Resolved,2025-01-28 11:33:26,2025-01-29 15:10:52,Manager,27.62391685880274
INC955078,"Service alert: Driver degradation detected, impacting internal services",SOFTWARE,Driver,1,Resolved,2025-02-01 13:24:50,2025-02-05 15:23:18,Employee,97.97468549482923
INC149987,Home Office - Vulnerability: degraded critical CVE reported - impacting 10 users - Vendor ticket: CASE94285,SECURITY,Vulnerability,4,Duplicate,2024-12-27 17:38:30,2024-12-28 04:14:47,Manager,10.604738639543626
INC832166,Distribution Center - AV Equipment: minor HDMI failure - impacting critical services,HARDWARE,AV Equipment,3,Resolved,2025-02-13 08:08:43,2025-02-13 10:23:42,Employee,2.249856966786588
INC399797,"Service alert: Printer configuration error detected, impacting critical operations (recurring issue)",HARDWARE,Printer,3,Closed,2024-10-11 09:36:17,2024-10-13 04:28:18,Employee,42.86705320079862
INC955091,Marketing reporting WAN malfunction affecting business services,NETWORK,WAN,2,In Progress,2024-11-05 12:06:36,,Manager,
INC644077,"Incident: outage with Policy Violation identified from Building B, 1st Floor",SECURITY,Policy Violation,3,Closed,2024-12-27 11:00:29,2024-12-29 03:47:23,Manager,40.781684612591945
INC189365,"replication failure in Directory Services system impacting internal services at Building A, Ground Floor (intermittently throughout the day)",IDENTITY,Directory Services,3,Resolved,2024-11-23 18:15:23,2024-11-24 09:47:06,Manager,15.528764292712783
INC306908,Customer Support reporting Authentication auth provider down hindering several devices (intermittently throughout the day) - IP: 10.92.114.171,IDENTITY,Authentication,4,Duplicate,2024-11-11 08:06:10,2024-11-11 17:15:46,External,9.160069617969107
INC432356,Satellite Office - Router: failure - impacting internal services,NETWORK,Router,3,Open,2025-01-04 13:13:26,,Employee,
INC123632,"Incident: CloudFormation failure with AWS reported from Manufacturing Plant, Mezzanine",CLOUD,AWS,4,Duplicate,2025-01-20 09:14:04,2025-01-20 13:53:47,VIP,4.661972204429054
INC141981,"R&D Lab, Basement - Operating System: kernel panic - impacting critical operations",SOFTWARE,Operating System,1,In Progress,2025-02-15 09:34:03,,Employee,
INC699911,[Legal] 2 devices affected by Backup retention policy error,DATA,Backup,2,Pending,2024-09-14 10:38:53,,Employee,
INC607624,Finance reporting Storage failure affecting 2 terminals (intermittently throughout the day),DATA,Storage,3,Resolved,2025-01-08 11:56:30,2025-01-08 15:30:38,Manager,3.5689020135257996
INC572853,Home Office - GCP: degradation - impacting critical services (following maintenance),CLOUD,GCP,1,Duplicate,2024-11-29 07:24:00,2024-12-07 01:38:47,Manager,186.2466629635893
INC249312,"Executive Building A, IT Floor: critical services reporting VPN minor client compatibility (after the recent update) - Vendor ticket: CASE47692",NETWORK,VPN,2,Resolved,2025-01-07 16:11:15,2025-01-12 09:53:44,VIP,113.70827680368717
INC339218,"Manufacturing Data Center, IT Floor: business services experiencing Authorization failure (gradual degradation)",IDENTITY,Authorization,3,Resolved,2025-02-13 08:24:35,2025-02-14 00:23:58,Employee,15.989832044668427
INC765178,Policy Violation outage reported by internal services in Distribution Center (recurring issue),SECURITY,Policy Violation,4,Closed,2025-02-04 10:07:23,2025-02-04 13:36:23,Employee,3.4834208624643406
INC608909,"[Branch Office, IT Floor] Engineering reports Router degradation for multiple servers - IP: 10.239.131.94",NETWORK,Router,2,Not Reproducible,2025-02-14 15:38:04,2025-02-16 05:21:16,Employee,37.72005070966094
INC683503,"Development Building B, Mezzanine: critical operations experiencing MFA enrollment failure",IDENTITY,MFA,4,Resolved,2024-08-25 10:49:05,2024-08-25 22:47:51,Contractor,11.979514624286022
INC568888,"Warehouse, Training Room - Phishing: minor email campaign detected - impacting 2 users in Sales",SECURITY,Phishing,4,Resolved,2025-01-16 11:29:26,2025-01-16 21:16:32,Contractor,9.785067389249637
INC662414,AV Equipment remote control malfunction reported by core services in Satellite Office - Software version: 4.17.38,HARDWARE,AV Equipment,1,Resolved,2024-11-22 15:21:53,2024-11-30 06:14:58,Contractor,182.88495919902965
INC168320,Branch Office - Switch: error - impacting 2 terminals,NETWORK,Switch,1,Resolved,2024-12-10 08:52:51,2024-12-14 16:07:50,Employee,103.24990012714721
INC462962,"Development Manufacturing Plant, Basement: internal services experiencing Database major index fragmentation",SOFTWARE,Database,1,Closed,2025-01-09 07:56:47,2025-01-16 07:27:49,Manager,167.51748061311622
INC290306,template error in Private Cloud system affecting department operations at Manufacturing Plant,CLOUD,Private Cloud,2,Escalated,2024-11-26 16:30:54,,Contractor,
INC607508,"Service alert: Policy acceptable use violation detected, impacting internal services",COMPLIANCE,Policy,3,Duplicate,2025-01-29 11:13:09,2025-01-30 22:12:07,Employee,34.98285722572271
INC852796,Database incident - query timeout - Regional HQ - Affecting: team operations,SOFTWARE,Database,2,Resolved,2025-01-01 14:25:16,2025-01-05 00:35:57,Manager,82.17809023628236
INC842005,Authentication LDAP connection issue reported by all devices in Warehouse - IP: 10.241.75.231,IDENTITY,Authentication,4,Resolved,2025-01-24 14:00:03,2025-01-24 22:08:12,Contractor,8.136051928841125
INC400425,"Sales Building A, 1st Floor: 2 users in Sales encountering AWS RDS performance",CLOUD,AWS,3,Resolved,2024-11-12 17:19:40,2024-11-13 06:52:54,Manager,13.553946828024012
INC839297,"Service alert: Driver failure detected, impacting 1 user - Error code: E4853",SOFTWARE,Driver,3,Duplicate,2025-01-31 13:57:44,2025-02-01 19:55:19,Manager,29.959771115499528
INC759296,"[Regional HQ, Basement] Product Management reports AWS CloudFormation failure for several users",CLOUD,AWS,4,Closed,2025-01-30 14:02:40,2025-01-31 01:02:48,Manager,11.002457147499491
INC248186,Compliance Home Office: several users in Compliance struggling with Policy missing training - Vendor ticket: CASE26077,COMPLIANCE,Policy,4,Pending,2024-12-29 08:01:57,,VIP,
INC649971,"Legal Warehouse, Executive Floor: several users experiencing Malware rootkit suspected",SECURITY,Malware,3,Resolved,2024-08-25 12:02:00,2024-08-25 20:47:28,External,8.757976203049118
INC948162,[Customer Support] team operations affected by Switch issue (for the past hour),NETWORK,Switch,2,Resolved,2024-11-30 15:33:23,2024-12-04 20:54:37,Employee,101.35410073403882
INC953611,Security reporting Cloud Service excessive billing causing problems for all terminals,SOFTWARE,Cloud Service,3,Closed,2025-02-15 13:01:17,2025-02-16 01:28:38,Manager,12.455851186025317
INC185883,HR reporting Azure VM not available causing problems for 2 users,CLOUD,Azure,2,Resolved,2025-01-05 15:55:37,2025-01-09 07:24:02,Employee,87.47367150360684
INC438909,"Service alert: Office Suite degradation detected, impacting several endpoints",SOFTWARE,Office Suite,1,In Progress,2025-01-25 15:45:06,,Manager,
INC226155,Procurement reporting Operating System critical login issues hindering business services,SOFTWARE,Operating System,4,Resolved,2024-12-30 09:20:07,2024-12-30 16:50:13,Employee,7.501807651557982
INC627373,"Incident: peripheral problems with Workstation reported from HQ Building, IT Floor",HARDWARE,Workstation,3,Closed,2024-12-25 14:14:46,2024-12-26 18:02:31,Employee,27.795960331189892
INC866601,"Incident: issue with Hybrid Cloud reported from Data Center, Training Room (gradual degradation)",CLOUD,Hybrid Cloud,4,Resolved,2024-12-08 17:36:57,2024-12-08 22:46:13,Employee,5.154608067510328
INC480506,"offline in IoT Device system disrupting 1 terminals at Data Center, Training Room",HARDWARE,IoT Device,3,Resolved,2024-08-25 11:00:32,2024-08-26 03:05:42,Employee,16.086277340616242
INC692617,"Driver error reported by department operations in Manufacturing Plant, Basement (sudden onset)",SOFTWARE,Driver,2,Resolved,2024-11-11 10:30:51,2024-11-14 06:33:48,External,68.0491807996122
INC284790,"critical audio cutout in AV Equipment system disrupting internal services at Building A, 2nd Floor (after the recent update)",HARDWARE,AV Equipment,4,Resolved,2025-01-30 17:29:50,2025-01-31 03:11:02,Manager,9.686679322886608
INC465680,Finance reporting WiFi critical no connection disrupting 10 users in Finance (intermittently throughout the day),NETWORK,WiFi,4,Duplicate,2025-02-06 14:13:52,2025-02-06 23:49:49,Manager,9.599260017192616
INC538217,"Peripheral issue reported by department operations in Distribution Center, IT Floor",HARDWARE,Peripheral,3,Resolved,2025-01-12 09:46:25,2025-01-12 21:04:11,Manager,11.296142042242668
INC106913,"Service alert: VPN tunnel collapse detected, impacting department operations",NETWORK,VPN,3,Resolved,2025-02-10 11:28:56,2025-02-12 08:20:11,Employee,44.85424271505235
INC568450,"Incident: persistent doesn't print with Printer reported from Regional HQ, Training Room (following maintenance)",HARDWARE,Printer,3,Resolved,2024-11-22 14:45:36,2024-11-22 19:31:56,Contractor,4.7724430934932816
INC377370,Manufacturing reporting ETL failure affecting 2 users in Manufacturing (for the past hour) - Vendor ticket: T70864,DATA,ETL,3,Resolved,2025-01-25 12:22:44,2025-01-26 20:00:39,Employee,31.6322080083032
